claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,is_prediction,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name
72,1907 Panic,crisis,"fitzgerald enterprise (fitzgerald, ga.;fitzgerald, georgia) 1895-1912",georgia,1908-06-25,financial panic,http://www.loc.gov/resource/sn89053307/1908-06-25/ed-1/?sp=1,"A, Now that the recent financial panic is a thing of the past, and conditions are resuming their nor mal state, enterprisee and indus tries are once more taking hold of the reins of commerce with a firm hand, and where a feeling of tim idity prevailed only a few months ago, this has given way to one of secarity and confidence, and in the place of stagnation, the polluted waters of trade and finance are be coming clear until today we read of industries all over the country that are resuming operations.",no,general_business,improve,na,na,vague,assertive,journalist,na
73,1907 Panic,crisis,"baptist courier (greenville, s.c.) 1877-2013",south carolina,1908-02-06,financial panic,http://www.loc.gov/resource/sn82004649/1908-02-06/ed-1/?sp=5,We know that the financial panic will be given as an explanation of this serious falling off in our receipts.,no,other,unclear,na,na,vague,assertive,unclear,na
74,1907 Panic,crisis,"the oakes times (oakes, n.d.) 1906-current",north dakota,1908-06-18,financial panic,http://www.loc.gov/resource/sn87096017/1908-06-18/ed-1/?sp=4,PROGRESS UNDER PARTY RULE Temporary Chairman Declares That Tariff Will Be Revised\u2014Legisla tion Enacted to Prevent Recur rence of Financial Panic*.,yes,prices,improve,down,na,vague,assertive,official,na
75,1907 Panic,crisis,"the washington herald (washington, d.c.) 1906-1939",district of columbia,1907-10-22,financial panic,http://www.loc.gov/resource/sn83045433/1907-10-22/ed-1/?sp=4,SECRET KEPT SEALED Chadwick Deposition Will Never Be Made Public.,no,other,unclear,na,na,vague,assertive,unclear,na
76,1907 Panic,crisis,"the washington herald (washington, d.c.) 1906-1939",district of columbia,1907-10-22,financial panic,http://www.loc.gov/resource/sn83045433/1907-10-22/ed-1/?sp=4,"To-night men high in finance, whose skirts are clear, hope that the Supreme Court will make the paper public and save them from unjust sus picion.",no,other,unclear,na,na,vague,unclear,expert,na
77,1907 Panic,crisis,"the montgomery advertiser (montgomery, ala.) 1885-1982",alabama,1908-03-29,financial panic,http://www.loc.gov/resource/sn84020645/1908-03-29/ed-1/?sp=26,Montgomery's day was a little late in coming.,no,other,unclear,na,na,vague,hedged,unclear,na
78,1907 Panic,crisis,"torrington telegram (torrington, laramie county, wyo.) 1907-1925",wyoming,1907-11-21,financial panic,http://www.loc.gov/resource/sn92066973/1907-11-21/ed-1/?sp=4,"I have just received a new lot of wool top shirts and fine dress shirts; another shipment of all wool underwear, and a \u00bbplendid assortment of new hats, all '\u2022y s This is an excellent opportunity o secure your Thanksgiving suit at a These goods must be disposed u ^e in a: d I will show you now the financial panic has busted things.",no,other,unclear,na,na,vague,unclear,unclear,na
79,1907 Panic,crisis,"the jeffersonian (atlanta, ga.) 1907-1917",georgia,1908-06-18,financial panic,http://www.loc.gov/resource/sn82014546/1908-06-18/ed-1/?sp=11,They will relieve the pain in just a few min utes.,no,other,unclear,na,na,vague,unclear,unclear,na
80,1907 Panic,crisis,"lovelock tribune (lovelock, nev.) 1898-1912",nevada,1908-01-17,financial panic,http://www.loc.gov/resource/sn86091313/1908-01-17/ed-1/?sp=2,"He predicted that in the present year, 1908, Lovelock would witness one of the greatest booms ever experienced since the founding of the town.",yes,general_business,improve,na,na,12,assertive,unclear,na
81,1907 Panic,crisis,"lovelock tribune (lovelock, nev.) 1898-1912",nevada,1908-01-17,financial panic,http://www.loc.gov/resource/sn86091313/1908-01-17/ed-1/?sp=2,"KKEI\u2019 HIM OUT It is reported that overtures have been made or will be made, by the mine owners of Goldfield, to have Sherman Bell, who had charge of the field operations of the Colorado state troops during the \u201cPeabody war,\u201d go to the southern camp, organize a National guard and take charge of the strike situation in that camp.",no,other,unclear,na,na,vague,hedged,unclear,na
82,1907 Panic,crisis,"the chickasha daily express (chickasha, indian territory [okla.]) 1899-current",oklahoma,1908-01-23,financial panic,http://www.loc.gov/resource/sn86090528/1908-01-23/ed-1/?sp=4,"Hauler of Washington, la., has prepared end sent to the Commoner the following interesting matter which he suggests that republican politicians might use as a hand bill: rL'P.LIC SALE Our lease with Uncle Sam having practically expired, and hav ing decided to quit the business, and retire to private life, we the undersigned, will offer at public sale at our residence, at the Capitol in Washington, D.",no,other,unclear,na,na,vague,hedged,unclear,na
83,1907 Panic,crisis,"the vinita daily chieftain (vinita, indian territory [okla.]) 1902-1913",oklahoma,1907-10-30,financial panic,http://www.loc.gov/resource/sn83025020/1907-10-30/ed-1/?sp=2,"Ballooning may be great sport but it will be some time before the most of us keep one tied iu the back yard for private use, even if Chicago wives are order ing them for Christmas gifts lor their hubbies.",no,other,unclear,na,na,vague,hedged,unclear,na
84,1907 Panic,crisis,"the commonwealth (scotland neck, n.c.) 1896-1929",north carolina,1907-10-17,business outlook,http://www.loc.gov/resource/sn92073908/1907-10-17/ed-1/?sp=4,The Merchants Journal and Com merce is very sanguine regarding the business outlook in the South.,yes,general_business,improve,na,na,vague,assertive,expert,na
85,1907 Panic,crisis,"the commonwealth (scotland neck, n.c.) 1896-1929",north carolina,1907-10-17,business outlook,http://www.loc.gov/resource/sn92073908/1907-10-17/ed-1/?sp=4,"In a recent issue it says: \""The business outlook improves as the autumn season opens.",yes,general_business,improve,na,na,vague,assertive,unclear,na
86,1907 Panic,crisis,"the morning astorian (astoria, oregon) 1899-1930",oregon,1907-10-23,business outlook,http://www.loc.gov/resource/sn85042400/1907-10-23/ed-1/?sp=3,"\""Even under present conditions the business outlook appears to me to be bright.\"" I \""Business conditions on the whole ap pear to me personally, to be very good, said Charles A.",yes,general_business,improve,na,na,vague,hedged,expert,Charles A
87,1907 Panic,crisis,"the morning astorian (astoria, oregon) 1899-1930",oregon,1907-10-23,business outlook,http://www.loc.gov/resource/sn85042400/1907-10-23/ed-1/?sp=3,I can see no reason to be lieve there will be a panic in the future.,yes,general_business,improve,na,na,vague,assertive,unclear,na
88,1907 Panic,crisis,"the morning astorian (astoria, oregon) 1899-1930",oregon,1907-10-23,business outlook,http://www.loc.gov/resource/sn85042400/1907-10-23/ed-1/?sp=3,"The business outlook, as I see it, is bright save for the money tightness of which I spoke and I believe that this is a temporary condition.\"" WILL CARRY MANY CHARTS.",yes,general_business,improve,na,na,vague,assertive,expert,na
89,1907 Panic,crisis,"the morning astorian (astoria, oregon) 1899-1930",oregon,1907-10-23,business outlook,http://www.loc.gov/resource/sn85042400/1907-10-23/ed-1/?sp=3,"When Rear- Admiral Evans\"" battleship fleet starts on us voyage around the Western Hemisphere on December 13 each vessel will carry in its chart room more than 700 different charts of the.",no,other,unclear,na,na,vague,unclear,unclear,na
90,1907 Panic,crisis,"the morning astorian (astoria, oregon) 1899-1930",oregon,1907-10-23,business outlook,http://www.loc.gov/resource/sn85042400/1907-10-23/ed-1/?sp=3,"route to be traversed, the'eohst by which the ships will pass, and the harbors at which they may stop.",no,other,unclear,na,na,vague,hedged,unclear,na
91,1907 Panic,crisis,"crittenden record=press (marion, ky.) 1907-1909",kentucky,1908-03-05,business outlook,http://www.loc.gov/resource/sn86069458/1908-03-05/ed-1/?sp=5,"Hut as regards other investments great discrimination is exercised, and the uncertainties existing over the political and business outlook tends to a lack of confidence.",no,general_business,unclear,na,na,vague,hedged,journalist,na
92,1907 Panic,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1908-01-19,business outlook,http://www.loc.gov/resource/sn84026749/1908-01-19/ed-1/?sp=6,He unhesi tatingly answered the query as to the business outlook for the merchant for the year with the statement that no rezson cxisted for a belief in any o\u2019her than a bright future.,yes,general_business,improve,na,na,12,assertive,expert,na
93,1907 Panic,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1908-01-19,business outlook,http://www.loc.gov/resource/sn84026749/1908-01-19/ed-1/?sp=6,IT see no reason for any but bright view of the coming year.\u201d Kann Sees Reason To Keep Expanding The confidence of 8.,yes,general_business,improve,na,na,12,assertive,expert,Kann
94,1907 Panic,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1908-01-19,business outlook,http://www.loc.gov/resource/sn84026749/1908-01-19/ed-1/?sp=6,"Kann, Sons Co., in the business outlook for 19% was rointed out by Louis Kaun yesterday when, in answer to the reporter's query he said that the firm was commencing to add an .additional story to a large section of the building.",no,general_business,unclear,na,na,vague,unclear,expert,Louis Kaun
95,1907 Panic,crisis,"arizona republican (phoenix, ariz.) 1890-1930",arizona,1907-12-19,business outlook,http://www.loc.gov/resource/sn84020558/1907-12-19/ed-1/?sp=12,o WESltRNER'S VIEW OF BUSINESS OUTLOOK PROSPECTIVE DIAL 1 FOR 4 RICH MINE!,no,other,unclear,na,na,vague,hedged,unclear,na
96,1907 Panic,crisis,"arizona republican (phoenix, ariz.) 1890-1930",arizona,1907-12-19,business outlook,http://www.loc.gov/resource/sn84020558/1907-12-19/ed-1/?sp=12,"Murphy, president of the Santa Fe Prescott Phoenix Railroad, and president of tre Prescott National j Bank, who recently went to New York, was asked by a reporter for his opin ion regarding the business outlook generallv.",no,general_business,unclear,na,na,vague,unclear,unclear,na
97,1907 Panic,crisis,"the wallace miner (wallace, idaho) 1907-current",idaho,1907-10-17,business outlook,http://www.loc.gov/resource/sn85007266/1907-10-17/ed-1/?sp=2,*t i i stock market and that the local business outlook is not so good as it was.,no,general_business,worsen,na,na,vague,assertive,unclear,na
98,1907 Panic,crisis,"the wallace miner (wallace, idaho) 1907-current",idaho,1907-10-17,business outlook,http://www.loc.gov/resource/sn85007266/1907-10-17/ed-1/?sp=2,"What are they doing to rem edy any of the evils they complain of The prices of the metals are of course, beyond their control, but they could at least help to publish abroad the fact that they are much higher than any body expected a few years ago; are not likely to go lower and will probably go much j higher again.",yes,prices,improve,up,na,vague,hedged,unclear,na
99,1907 Panic,crisis,"the wallace miner (wallace, idaho) 1907-current",idaho,1907-10-17,business outlook,http://www.loc.gov/resource/sn85007266/1907-10-17/ed-1/?sp=2,I If the business outlook is hot so bright as it was it is largely their own fault.,no,general_business,unclear,na,na,vague,hedged,unclear,na
100,1907 Panic,crisis,"daily press (newport news, va.) 1896-current",virginia,1907-10-13,business outlook,http://www.loc.gov/resource/sn83045830/1907-10-13/ed-1/?sp=10,"tors to make Iho puWie and tho other speculator.; believe ihat the business outlook is dark, and that tho condi Horm will be still \\vor:,e throe or six month's hence.",yes,general_business,worsen,na,na,6,assertive,unclear,na
101,1907 Panic,crisis,"daily press (newport news, va.) 1896-current",virginia,1907-10-13,business outlook,http://www.loc.gov/resource/sn83045830/1907-10-13/ed-1/?sp=10,of the pessimistic talking about tho business outlook in 1007.,no,general_business,unclear,na,na,vague,hedged,unclear,na
102,1907 Panic,crisis,"the tucumcari news and tucumcari times (tucumcari, n.m.) 1907-1921",new mexico,1908-03-07,business outlook,http://www.loc.gov/resource/sn93061711/1908-03-07/ed-1/?sp=17,"Welch of the Welch hard ware Co., El Paso, was in town a day or two this week and was greatly pleased with the business outlook.",yes,general_business,improve,na,na,vague,assertive,expert,Welch
103,1907 Panic,crisis,"the washington herald (washington, d.c.) 1906-1939",district of columbia,1908-04-05,business outlook,http://www.loc.gov/resource/sn83045433/1908-04-05/ed-1/?sp=31,"We are glad of last yeer, shows that we are prosperin face of a poorer business outlook than respectful citizens has begun, in the This building enterprise wich our most boom wich Bingville has ahead of it.",yes,general_business,improve,na,na,vague,assertive,journalist,na
104,1907 Panic,crisis,"tazewell republican (tazewell, va.) 1892-1919",virginia,1908-01-09,business outlook,http://www.loc.gov/resource/sn95079154/1908-01-09/ed-1/?sp=2,From present indications the business outlook for 1908 in the United States is good.,yes,general_business,improve,na,na,vague,hedged,journalist,na
105,1907 Panic,crisis,"the richmond palladium and sun-telegram (richmond, ind.) 1907-1939",indiana,1907-10-06,business outlook,http://www.loc.gov/resource/sn86058226/1907-10-06/ed-1/?sp=4,"It is to the interest of some specula tors to make the public and the other speculators believe that the business outlook Is dark, and that the condi tions will be still worse three or six months hence.",yes,general_business,worsen,na,na,6,assertive,unclear,na
106,1907 Panic,crisis,"the richmond palladium and sun-telegram (richmond, ind.) 1907-1939",indiana,1907-10-06,business outlook,http://www.loc.gov/resource/sn86058226/1907-10-06/ed-1/?sp=4,"That is the Wall Street which the public has in mind when it condemns that place That too, Is the Wall Street which is doing most, though not all, of the pes simistic talking about the business outlook in 1907.",no,general_business,unclear,na,na,vague,unclear,unclear,na
