claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,topic,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,direction,is_prediction,months,predicted_label,realized_label,basis,hit,brier
183,1920 Depression,crisis,"the mt. sterling advocate (mt. sterling, ky.) 1890-current",kentucky,1920-12-21,business outlook,http://www.loc.gov/resource/sn86069675/1920-12-21/ed-1/?sp=3,"1 goes without say ing thnt grcnt progress and pros perity in this country will bo of de cided and continuing benefit to all other countries.\"" Rend this pointed forecast pre pared for \""Forbes\"" by tho well known banking nnd brokorngo firm, Ilornblowor .Weeks: \""Indulging in tho gratuitous folly of prophcoy, we beliovo that tho current 'industrial depression will end in February, nnd while wo feel that no sustained up ward movement in securities can come back boforo then, wo believe tho general love!",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,no_change,INDPRO,0,0.48999999999999994
189,1920 Depression,crisis,"the chickasha daily express (chickasha, indian territory [okla.]) 1899-current",oklahoma,1920-11-19,business outlook,http://www.loc.gov/resource/sn86090528/1920-11-19/ed-1/?sp=7,The argument that the falling off of our foreign trade will!,general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,worsen,INDPRO,1,0.09000000000000002
193,1920 Depression,crisis,"capital journal (salem, or.) 1919-1980",oregon,1920-11-20,business outlook,http://www.loc.gov/resource/sn90066132/1920-11-20/ed-1/?sp=10,"urexoa Cites Ten Reasons Why Business Outlook In United States Favorable To Continued Prosperity Wellesley, Mam., Nov.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,worsen,INDPRO,0,0.48999999999999994
199,1920 Depression,crisis,"the idaho republican (blackfoot, idaho) 1904-1932",idaho,1920-11-24,business outlook,http://www.loc.gov/resource/sn86091197/1920-11-24/ed-1/?sp=6,"\""Fifth, that the argument that the falling off of our foreign trade will prove ruinous is ill-founded, for such trade only constitutes 5 per cent of the total.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,worsen,INDPRO,1,0.09000000000000002
204,1920 Depression,crisis,"the abbeville press and banner (abbeville, s.c.) 1869-1924",south carolina,1921-01-03,business outlook,http://www.loc.gov/resource/sn84026853/1921-01-03/ed-1/?sp=4,"\""Good!\"" \""When will business start to pick up?\"" \""Soon?if we all stick to our tasks and pull together.^ \""What can the people, as a whole do to speed up the return of business to normal?.\"" \""Think of optimism, talk optimism act optimism.\"" 1 \""Just how will the end of the pres ent depression manifest itself?\"" \""By a great wave of buying.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
205,1920 Depression,crisis,"the abbeville press and banner (abbeville, s.c.) 1869-1924",south carolina,1921-01-03,business outlook,http://www.loc.gov/resource/sn84026853/1921-01-03/ed-1/?sp=4,"It simply is hesitating about investing.\"" \""Why?!' \""'Purchasers always are conserva tive about buying in a falling mar ket.\"" I \""What will be the general effect of today's condition on America's future business outlook?\"" \""Americdn business is on too firm a foundation to be disioagea oy tne storm we're passing through.\"" \""Just what will the world trade, for which this country is, reaching out, mean to us?",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
211,1920 Depression,crisis,"the new york herald (new york, n.y.) 1920-1924",new york,1921-01-09,business outlook,http://www.loc.gov/resource/sn83045774/1921-01-09/ed-1/?sp=84,"\""In short, my confidence In the Amer lean nusiness man, oaeKea as ne is Dy the nation's wealth, leads me to be most hopeful over the business outlook for the future.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
213,1920 Depression,crisis,"the indian leader (lawrence, kan.) 1897-????",kansas,1920-10-29,business outlook,http://www.loc.gov/resource/ca06001655/1920-10-29/ed-1/?sp=26,"October 22\u2014German miners Encourage British Strikers; Business Outlook Unusually Bright, Says Gary, Steel Head; Shoe Prices Lower; Still No Man\u2019s Feed MacSwiney; Reed Takes Stand in Land\u201d; Man Without Political Party; Tie-up May Force Return to War Status in Britain; Colby to Reply to Root Wet\u201d; Wheat on Covenant; British Columbia Voted Again Goes Over $2; Harding Returned to Marion; Nominee Closes Campaign Except for a Few Ohio Speeches.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,worsen,INDPRO,0,0.48999999999999994
220,1920 Depression,crisis,"albuquerque morning journal (albuquerque, n.m.) 1903-1926",new mexico,1921-01-01,business outlook,http://www.loc.gov/resource/sn84031081/1921-01-01/ed-1/?sp=10,"In the meantime, firm in our faith in the business outlook, and equally firm in our confidence in the sound basis of our new policy of volume of business and narrowed margins of profit, we have bought generously for 1921; every department has-been served upon the basis of a noatble increase in the demands upon it, and the prices at which the mer chandise will be offered, will insure that increase in the demands.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
221,1920 Depression,crisis,"albuquerque morning journal (albuquerque, n.m.) 1903-1926",new mexico,1921-01-01,business outlook,http://www.loc.gov/resource/sn84031081/1921-01-01/ed-1/?sp=10,"Therefore, in extending to you our New Year's Greetings, we extend to you also an assurance of increased service in every department of this store, which we are prepared to demonstrate to you as an effort making for your comfort, convenience and economy; and hence, for your greater happiness and prosperity, i We heartily appreciate the splendid patronage you have given us during 1920 and we earnestly solicit its continuance during 192 1, assuring you that no effort will be a.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
223,1920 Depression,crisis,"the tri-county news (grand rapids, ohio) 1915-1949",ohio,1920-06-30,business outlook,http://www.loc.gov/resource/sn89075140/1920-06-30/ed-1/?sp=3,"Until this uncertainty is dissipated, at least in part, business will lack confidence.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,worsen,INDPRO,0,0.48999999999999994
224,1920 Depression,crisis,"the tri-county news (grand rapids, ohio) 1915-1949",ohio,1920-06-30,business outlook,http://www.loc.gov/resource/sn89075140/1920-06-30/ed-1/?sp=3,The return of true prosperity will be postponed.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,worsen,INDPRO,0,0.48999999999999994
231,1920 Depression,crisis,"the mt. sterling advocate (mt. sterling, ky.) 1890-current",kentucky,1921-03-03,business outlook,http://www.loc.gov/resource/sn86069675/1921-03-03/ed-1/?sp=3,"They believe in talking pros perity, not being \""down in the mouth,\"" feeling con-$; fident that there are better times ahead for all of those who are willing to hustle and push for business The members of this hustling firm, Willard and Dil lard McGuire, are two of Mt.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
234,1920 Depression,crisis,"douglas daily international (douglas, ariz.) 1913-1925",arizona,1920-12-18,business outlook,http://www.loc.gov/resource/sn95060770/1920-12-18/ed-1/?sp=5,"An interview with him is reprinted below which throws new light on the industrial situation.) \u201cWhat is the business outlook now and for 1921?\u201d \u201cWe are laying the foundation for a business boom,\u201d said Mr.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,no_change,INDPRO,0,0.48999999999999994
236,1920 Depression,crisis,"the tri-county news (grand rapids, ohio) 1915-1949",ohio,1921-01-12,business outlook,http://www.loc.gov/resource/sn89075140/1921-01-12/ed-1/?sp=7,"{""/service/ndnp/ohi/batch_ohi_bellatrix_ver03/data/sn89075140/00415665921/1921011201/0026.xml"":{""full_text"":""The Business Outlook REOPENING OF FACTORIES DENOTES IMPROVE MENT IN INDUSTRIAL CONDITIONS\u2014 PREDICTIONS FOR 1921 HAZARDOUS Reopening of many factories with reduced working forces, following the ture of the year, denotes slight im provement in industrial conditions and extends promise of a more pro nounced revival in the future.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
247,1920 Depression,crisis,"the birmingham age-herald (birmingham, ala.) 1902-1950",alabama,1920-07-23,business outlook,http://www.loc.gov/resource/sn85038485/1920-07-23/ed-1/?sp=12,"\u201cIn nearly ievery newspaper one will read of fewer Inmates of prisons, almshouses and hos pitals, and larger balances in savings Institutions and better, cleaner and healthier conditions in the dwellings, a.11 on account of prohibition.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,worsen,INDPRO,0,0.48999999999999994
251,1920 Depression,crisis,"newark leader ([newark, ohio]) 1917-1946",ohio,1921-03-18,return of prosperity,http://www.loc.gov/resource/sn88078775/1921-03-18/ed-1/?sp=6,"Thus will pros perity be restored to the building in dustry, and it will be a good many years before there will be a let-up In other lines of endeavor, from digging ditches to running railroads, the return of prosperity depends upon the every-day buyer of ordinary merchandise.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
253,1920 Depression,crisis,"newark leader ([newark, ohio]) 1917-1946",ohio,1921-03-18,return of prosperity,http://www.loc.gov/resource/sn88078775/1921-03-18/ed-1/?sp=6,"So it can easily be seen that the return of prosperity is \u201cup to\u201d the every-day citizen who is holding back from buying needed articles cause he is afraid of the future, the men with available cash will gin to build, and the men who working will buy what they need, prosperity simply can\u2019t be kept away.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
256,1920 Depression,crisis,new-york tribune (new york [n.y.]) 1866-1924,new york,1921-01-03,return of prosperity,http://www.loc.gov/resource/sn83030214/1921-01-03/ed-1/?sp=15,"I in confidence, though only tho restera tion of the world's productive powei ?will enable you to take full advantag?",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
257,1920 Depression,crisis,new-york tribune (new york [n.y.]) 1866-1924,new york,1921-03-24,return of prosperity,http://www.loc.gov/resource/sn83030214/1921-03-24/ed-1/?sp=7,?4} The coming return of prosperity and business activity will cause a still greater demand for buildings?a demand which must be .sup?,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
260,1920 Depression,crisis,"douglas daily international (douglas, ariz.) 1913-1925",arizona,1921-03-29,return of prosperity,http://www.loc.gov/resource/sn95060770/1921-03-29/ed-1/?sp=4,It is likewise useless to expect a return of prosperity while the United States refuses to lift a finger to stabilize conditions in Europe and thereby give to the farmer and manufacturer the foreign mar kets that they require.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
261,1920 Depression,crisis,new-york tribune (new york [n.y.]) 1866-1924,new york,1921-01-16,return of prosperity,http://www.loc.gov/resource/sn83030214/1921-01-16/ed-1/?sp=11,"dustry is the first to feel the public pulse and will lead again in the return of prosperity.\"" With the 1921 New York show ended, manufacturers and dealers are turning their attention to Chicago, where the second of the national motor car expo?",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
263,1920 Depression,crisis,"the new york herald (new york, n.y.) 1920-1924",new york,1921-03-24,return of prosperity,http://www.loc.gov/resource/sn83045774/1921-03-24/ed-1/?sp=7,?4} The coming return of prosperity and business a&ivity will cause a still greater demand for buildings?a demand which must be sup plied if prosperity is to come.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
265,1920 Depression,crisis,"el paso herald (el paso, tex.) 1901-1931",texas,1920-12-10,return of prosperity,http://www.loc.gov/resource/sn88084272/1920-12-10/ed-1/?sp=12,"En couraging reports have been received here from the states of Sonora and Sinaloa where the return of prosperity is noted by the announcement that these states expect to export lS,e carloads of agricultural products to the United States within the next few I months.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,no_change,INDPRO,0,0.48999999999999994
269,1920 Depression,crisis,"new britain herald (new britain, conn.) 1890-1976",connecticut,1920-12-10,return of prosperity,http://www.loc.gov/resource/sn82014519/1920-12-10/ed-1/?sp=15,10 -Encouraging reports have been received here from tho states of fionora and Sinloa where the return of prosperity is noted by the announcement that these states expect to export 10.000 rarload.i of agricultural products to the United States within the next few months.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,no_change,INDPRO,0,0.48999999999999994
