claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,is_prediction,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,months,horizon_basis,predicted_label,realized_label,basis,hit,brier
123,1920 Depression,crisis,"the ogden standard-examiner (ogden, utah) 1920-current",utah,1921-03-17,business depression,http://www.loc.gov/resource/sn85058393/1921-03-17/ed-1/?sp=4,"j Once the country starts to mend in I dustrially, the recovery will be rapid No one is in better position than the president to get first hand information as to what big business thinks of the1 J .financial and Industrial outlook, and If the captains of Industry see day E light ahead, there is reason to look I for brighter days.",yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
124,1920 Depression,crisis,"the birmingham age-herald (birmingham, ala.) 1902-1950",alabama,1920-11-15,business depression,http://www.loc.gov/resource/sn85038485/1920-11-15/ed-1/?sp=10,"This might be considered an unim portant, almost purely local financial mcidenL Hut it may be taken as a text upon which may be based considerations which will be of value to business, offer ing encouragement in these days which are characterized by some business de pression.",yes,general_business,improve,na,na,vague,hedged,journalist,na,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
126,1920 Depression,crisis,"the evening world (new york, n.y.) 1887-1931",new york,1920-08-11,business depression,http://www.loc.gov/resource/sn83030193/1920-08-11/ed-1/?sp=22,"I., which will throw 1,000 employees out of work for a fortnight.",yes,employment,worsen,na,up,vague,assertive,unclear,na,12,default_12,up,,no UNRATE before 1948,,
129,1920 Depression,crisis,"the birmingham age-herald (birmingham, ala.) 1902-1950",alabama,1921-03-05,business depression,http://www.loc.gov/resource/sn85038485/1921-03-05/ed-1/?sp=9,"SCHWAB, New York, Chairman of Board, BetWTBhem Steel Corporation: \u201cOut of the present business depression there will come a sounder basis for the nation's activities and busineas will go forward with a buoy ancy and force we have never known before, aa a result of reorganization.",yes,general_business,improve,na,na,vague,assertive,expert,Schwab,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
132,1920 Depression,crisis,"newark leader ([newark, ohio]) 1917-1946",ohio,1920-10-29,business depression,http://www.loc.gov/resource/sn88078775/1920-10-29/ed-1/?sp=2,SAY BUSINESS IS HARMED One of the Officials Return to Piece Work Is Demands Made\u2014Union Predict Fight\u2014Question May Be Arbitrated.,yes,general_business,worsen,na,na,vague,assertive,expert,na,12,default_12,worsen,worsen,INDPRO,1.0,0.009999999999999995
133,1920 Depression,crisis,"newark leader ([newark, ohio]) 1917-1946",ohio,1920-10-29,business depression,http://www.loc.gov/resource/sn88078775/1920-10-29/ed-1/?sp=2,General revision of working and wage agreements \u201cnecessitated by business depression and a prediction of lower prices\u201d is sought by the Clothing Manufacturers\u2019 association of New York in proposals adopted for presen tation to the Amalgamated Clothing Workers\u2019 uuion.,yes,prices,worsen,down,na,vague,assertive,expert,na,12,default_12,down,down,CPI,1.0,0.009999999999999995
135,1920 Depression,crisis,"the courier-index (marianna, ark.) 1917-current",arkansas,1920-07-16,business depression,http://www.loc.gov/resource/sn89051338/1920-07-16/ed-1/?sp=7,"And here, I think, we get the real answer: We shall have a CLARIFYING of industrial relations, a STRAIGHTENING-OUT of commodity values, and per haps of trading prices and profit ratios\u2014but a panic, a business depression, a period of radical commercial curtailment, NO!",yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.81
138,1920 Depression,crisis,"the beatrice daily express (beatrice, neb.) 1884-1924",nebraska,1921-01-01,business depression,http://www.loc.gov/resource/sn84020107/1921-01-01/ed-1/?sp=1,"{""/service/ndnp/nbu/batch_nbu_housesparrow_ver01/data/sn84020107/00517014679/1921010101/0374.xml"":{""full_text"":""FORECAST FOR i( 1921 BRIGHT BUSINESS DEPRESSION BEGIN NING TO DISSOLVE VIEWS OF PRICE EXPERT Optimistic Prediction of Govern ment Officials and Business Men Is Based on Facts Now Developing 'Washington, Jan.",yes,general_business,improve,na,na,vague,assertive,expert,na,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
141,1920 Depression,crisis,"the beatrice daily express (beatrice, neb.) 1884-1924",nebraska,1921-01-01,business depression,http://www.loc.gov/resource/sn84020107/1921-01-01/ed-1/?sp=1,It also will end the great national buying strike which swept the entire country early in the summer.,yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
142,1920 Depression,crisis,"the beatrice daily express (beatrice, neb.) 1884-1924",nebraska,1921-01-01,business depression,http://www.loc.gov/resource/sn84020107/1921-01-01/ed-1/?sp=1,"\""Business depression will disap pear within a few weeks if manu facturers and retail dealers will give up the idea that they can cling to war prices,\u201d he said.",yes,general_business,improve,na,na,vague,hedged,expert,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
143,1920 Depression,crisis,"the beatrice daily express (beatrice, neb.) 1884-1924",nebraska,1921-01-01,business depression,http://www.loc.gov/resource/sn84020107/1921-01-01/ed-1/?sp=1,"If prices were reduced to a reasonable point there would be a new rush of buy ing, which would turn every factory wheel in the country and blot out unemployment almost immediately.\u201d The optimistic prediction of gov ernment officials and business men for prosperity in the spring are bas ed on facts now developing.",yes,general_business,improve,na,na,6,assertive,official,na,6,stated,improve,worsen,INDPRO,0.0,0.81
146,1920 Depression,crisis,"east st. louis daily journal (east st. louis, ill.) 1918-1932",illinois,1921-01-02,business depression,http://www.loc.gov/resource/sn92053739/1921-01-02/ed-1/?sp=1,INDUSTRIAL LEADERS PREDICT GOOD YEAR Approach of Stable Basis Seen By Majority Diversity of Employment Gives City Big Advantage.,yes,general_business,improve,na,na,12,assertive,expert,na,12,stated,improve,improve,INDPRO,1.0,0.009999999999999995
147,1920 Depression,crisis,"east st. louis daily journal (east st. louis, ill.) 1918-1932",illinois,1921-01-02,business depression,http://www.loc.gov/resource/sn92053739/1921-01-02/ed-1/?sp=1,"Louis, because of the widely diversified lines of essential industry, is expected by heads of several of the largest plants to struggle free from the grip of business depression before many weeks.",yes,general_business,improve,na,na,vague,hedged,expert,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
148,1920 Depression,crisis,"east st. louis daily journal (east st. louis, ill.) 1918-1932",illinois,1921-01-02,business depression,http://www.loc.gov/resource/sn92053739/1921-01-02/ed-1/?sp=1,"4 Thia, according to government of ficial* in the treasury, agriculture and labor departments, is the fore cast for 1921 If true, the forecast means an end of unemployment now involving thousands of workers stabilising prices and perhaps lower ones for the consumer.",yes,employment,improve,down,down,12,hedged,official,na,12,stated,down,,no UNRATE before 1948,,
149,1920 Depression,crisis,"east st. louis daily journal (east st. louis, ill.) 1918-1932",illinois,1921-01-02,business depression,http://www.loc.gov/resource/sn92053739/1921-01-02/ed-1/?sp=1,It also will end the great national buyers\u2019* strike which swept the entire country early in the summer.,yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
150,1920 Depression,crisis,"east st. louis daily journal (east st. louis, ill.) 1918-1932",illinois,1921-01-02,business depression,http://www.loc.gov/resource/sn92053739/1921-01-02/ed-1/?sp=1,"If prices were reduced to a reasonable point there would be a new rush of buyers which would turn every factory wheel la country and blot out unemployn almost immediately.\"" The optimistic prediction* of ernment officials and business for prosperity in the spring mi based on factors now developing.1 Some of the optimistic faetors ce these: e l\u2014Government receipts from n ury taxes have fallen far below a figures of a year ago, indicating t public has ended extravagant bow ing for all time.",yes,general_business,improve,na,na,6,hedged,official,na,6,stated,improve,worsen,INDPRO,0.0,0.48999999999999994
153,1920 Depression,crisis,"the hayti herald (hayti, mo.) 1908-1922",missouri,1921-01-20,business depression,http://www.loc.gov/resource/sn89066651/1921-01-20/ed-1/?sp=3,"In its effects, to date, upon the cotton belt our present business depression is not un like the panic of 1893, and it is fair to assume that history will repeat itself, ie., that the cotton acreage will naturally increase materially, due to the supply of labor, and without any regard whatever for the surplus now on hand or that we aie due for perhaps five years of stagnated over-production.",yes,general_business,worsen,na,na,vague,hedged,unclear,na,12,default_12,worsen,improve,INDPRO,0.0,0.48999999999999994
154,1920 Depression,crisis,"the hayti herald (hayti, mo.) 1908-1922",missouri,1921-01-20,business depression,http://www.loc.gov/resource/sn89066651/1921-01-20/ed-1/?sp=3,"Unless we want to take the lowest price for cotton, next fall, this country has ever seen we must plan for the smallest crop since the civil war.",yes,prices,worsen,down,na,12,assertive,unclear,na,12,stated,down,down,CPI,1.0,0.009999999999999995
160,1920 Depression,crisis,"the new york herald (new york, n.y.) 1920-1924",new york,1921-01-23,business depression,http://www.loc.gov/resource/sn83045774/1921-01-23/ed-1/?sp=24,"So I cannot concur in your statement that \""Obviously then the thrift program cannot help us out of the situation.\"" We who are advocating Thrift as a cure for our troubles cannot undertake to have cither labor or the hanks conduct themselves *to your liking, but we will gladly Join with you to Induce the hanks or labor to do that which Is best for our country as a whole, believing In this v.ill prosper more wilh n thoroughly wound oon*111Ion of the country throughout than by having route selfish advantage over others through what may prove a period of great business depression.",yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
162,1920 Depression,crisis,"the washington herald (washington, d.c.) 1906-1939",district of columbia,1920-12-14,business depression,http://www.loc.gov/resource/sn83045433/1920-12-14/ed-1/?sp=9,It has been predicted that this winter will see thousands of idle workers.,yes,employment,worsen,na,up,vague,hedged,unclear,na,6,inferred_short,up,,no UNRATE before 1948,,
165,1920 Depression,crisis,"the evening herald (albuquerque, n.m.) 1914-1922",new mexico,1920-12-31,business outlook,http://www.loc.gov/resource/sn92070582/1920-12-31/ed-1/?sp=3,We share none of the pessimism felt by some with regard to the business outlook in 1921.,yes,general_business,improve,na,na,vague,assertive,journalist,na,12,default_12,improve,no_change,INDPRO,0.0,0.81
166,1920 Depression,crisis,"the evening herald (albuquerque, n.m.) 1914-1922",new mexico,1920-12-31,business outlook,http://www.loc.gov/resource/sn92070582/1920-12-31/ed-1/?sp=3,"i f We make no rash and glittering promises of enormous drops in prices during the coming year, because our Care ful analysis of trade conditions, industry and available stocks convinces us that no such further radical reduction will occur.",yes,prices,improve,stable,na,12,assertive,expert,na,12,stated,stable,down,CPI,0.0,0.81
168,1920 Depression,crisis,"the evening herald (albuquerque, n.m.) 1914-1922",new mexico,1920-12-31,business outlook,http://www.loc.gov/resource/sn92070582/1920-12-31/ed-1/?sp=3,"i In the meantime, firm in our faith in the business outlook, and equally firm in our confidence in the sound basit of our new policy of volume business and harrowed margins of profit, we have bought generously for 1921; every de partment has been served upon the basis of a notable in crease in the demands upon it, and the prices at which the merchandise will be offered, will insure that increase in the demands.",yes,general_business,improve,na,na,vague,assertive,journalist,na,12,default_12,improve,no_change,INDPRO,0.0,0.81
170,1920 Depression,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1920-08-25,business outlook,http://www.loc.gov/resource/sn84026749/1920-08-25/ed-1/?sp=3,"25-Inherently, the AMeriosa business outlook is sound., but the next six years cannot be so bounteously prosperous as the Past six-which were inflated, owing to unusual war conditions-and un less the American people curtail luxu rious extravagances, there will be dif scultles ahead.",yes,general_business,worsen,na,na,72,assertive,unclear,na,12,default_12,worsen,worsen,INDPRO,1.0,0.009999999999999995
172,1920 Depression,crisis,"the tri-county news (grand rapids, ohio) 1915-1949",ohio,1920-12-08,business outlook,http://www.loc.gov/resource/sn89075140/1920-12-08/ed-1/?sp=3,"I in a side street.\u201d I want to talk matters I have a cab waiting \u201cWhy, sir, has anything special happened?\u201d TO BE CONTINUED I The Business Outlook IMMEDIATE OUTLOOK CONTINUES DEPRESSING AS BUYERS AWAIT FURTHER AND MORE DRAS TIC PRICE REDUCTIONS AT RETAIL\u2014DEMAND ACCUMULATES (Business Feature Service.) The depressing.",yes,general_business,worsen,down,na,vague,assertive,journalist,na,6,inferred_short,worsen,worsen,INDPRO,1.0,0.009999999999999995
175,1920 Depression,crisis,"the tri-county news (grand rapids, ohio) 1915-1949",ohio,1921-01-19,business outlook,http://www.loc.gov/resource/sn89075140/1921-01-19/ed-1/?sp=7,The Business Outlook MORE FACTORIES REOPEN\u2014COMMENT OPTIMIS TIC NEW YORK SHOW FORETELLS REVIVAL IN THE AUTOMOBILE INDUSTRY.,yes,general_business,improve,na,na,vague,assertive,journalist,na,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
