claim_id,episode,kind,publisher,state,date,search_term,page_url,quote
91,1907 Panic,crisis,new-york tribune (new york [n.y.]) 1866-1924,new york,1908-05-11,return of prosperity,http://www.loc.gov/resource/sn83030214/1908-05-11/ed-1/?sp=8,he two great uncertainties the favorable res olution of which will most powerfully eon tribute to the full restoration of confidence and the relatively speedy return of prosperity are the crops and the Presidential election.
92,1907 Panic,crisis,new-york tribune (new york [n.y.]) 1866-1924,new york,1908-05-11,return of prosperity,http://www.loc.gov/resource/sn83030214/1908-05-11/ed-1/?sp=8,"The Pres idential campaign is not yet under way, but the present outlook favors the nomination by the Republican party of a man whose selection would give general reassurance and of whose election little doubt is expressed in any well informed quarter."
93,1907 Panic,crisis,new-york tribune (new york [n.y.]) 1866-1924,new york,1908-05-11,return of prosperity,http://www.loc.gov/resource/sn83030214/1908-05-11/ed-1/?sp=8,he two great uncertainties the favorable res olution of which will most powerfully econ tribute to the full restoration of confidence and the relatively speedy return of prosperity are the crops and the Presidential election.
94,1907 Panic,crisis,waterbury evening democrat (waterbury [connecticut]) 1903-1917,connecticut,1908-05-02,return of prosperity,http://www.loc.gov/resource/sn93053726/1908-05-02/ed-1/?sp=9,Our as sociation will welcome any helpful suggestion to Increase its efficiency.
95,1907 Panic,crisis,waterbury evening democrat (waterbury [connecticut]) 1903-1917,connecticut,1908-05-02,return of prosperity,http://www.loc.gov/resource/sn93053726/1908-05-02/ed-1/?sp=9,"We are confident that if the business men of the United States join in the St Louis movement prosperity will be at full tide before the end of the year and that 1!K)9 will be the best business year our country has known.\"" Chairman Simmons said: \""We have formed a business organi sation having for its object the encour agement of a return of prosperity sooner than might otherwise occur without help."
96,1907 Panic,crisis,waterbury evening democrat (waterbury [connecticut]) 1903-1917,connecticut,1908-05-02,return of prosperity,http://www.loc.gov/resource/sn93053726/1908-05-02/ed-1/?sp=9,"We bcliov that present conditions are exceedingly favorable to this.\"" Will Issue 925,000,000 Bonds."
97,1907 Panic,crisis,waterbury evening democrat (waterbury [connecticut]) 1903-1917,connecticut,1908-05-02,return of prosperity,http://www.loc.gov/resource/sn93053726/1908-05-02/ed-1/?sp=9,"The Public Serv ice Corporation of New Jersey will, ac cording to a report reaching Wall street, shortly Issue $25,000,000 5 per rent gold bonds."
98,1907 Panic,crisis,"perth amboy evening news (perth amboy, n.j.) 1903-1959",new jersey,1908-05-02,return of prosperity,http://www.loc.gov/resource/sn85035720/1908-05-02/ed-2/?sp=2,Our as sociation will welcome any helpful suggestion to Increase its efficiency.
99,1907 Panic,crisis,"perth amboy evening news (perth amboy, n.j.) 1903-1959",new jersey,1908-05-02,return of prosperity,http://www.loc.gov/resource/sn85035720/1908-05-02/ed-2/?sp=2,"Coule movement prosperity will be at full tide before the end of the yeai and that 1009 will be the best business year our country has known.\"" Chairman Simmons said: \""We have formed a business organi sation having for its object the encour agement of a return of prosperity lopner than might otherwise occui without help."
100,1907 Panic,crisis,"edgefield advertiser (edgefield, s.c.) 1836-current",south carolina,1908-03-04,return of prosperity,http://www.loc.gov/resource/sn84026897/1908-03-04/ed-1/?sp=1,They practically uniformly express confi dence that the return of prosperity' will be almost as sudden as was the coming of adversity and in their ar guments as to the enforcement of the nine-hour law they pointed out to the commission that such a.
101,1907 Panic,crisis,"ottumwa tri-weekly courier (ottumwa, iowa) 1903-1916",iowa,1907-11-26,return of prosperity,http://www.loc.gov/resource/sn86061215/1907-11-26/ed-1/?sp=2,WATCH EVERY ISSUE OF THE COURIER FOR Will Pay Railroad Fare as Per the Following Rules WHEN PURCHASING YOUR TICKET GET A RECEIPT FOR SAME FROM THE TICKET AGENT AND PRESENT SAME TO THu.
102,1907 Panic,crisis,the san francisco call (san francisco [calif.]) 1895-1913,california,1908-06-18,return of prosperity,http://www.loc.gov/resource/sn85066387/1908-06-18/ed-1/?sp=11,"The man who bets on the country and its;- future -greatness is- one \""who will ulti mately win."
103,1907 Panic,crisis,"the oasis (arizola, ariz.) 1893-1920",arizona,1908-05-30,return of prosperity,http://www.loc.gov/resource/sn85032933/1908-05-30/ed-1/?sp=5,"The Board, is in receipt of a letter from the Secretary of the Califor nia Promotion Committee stating that the petition lately presented to Secretary Metealf has made a great impression upon him, and it is likely that good results will follow."
104,1907 Panic,crisis,"the wahpeton times (wahpeton, richland county, dakota [n.d.]) 1879-1919",north dakota,1908-03-05,return of prosperity,http://www.loc.gov/resource/sn84024779/1908-03-05/ed-1/?sp=6,The operation of the law will mean the employment by rail road companies of several thousand additional operators and the closing of a large number of small stations on the principal systems.
105,1907 Panic,crisis,"the idaho scimitar (boise, idaho) 1907-1908",idaho,1907-11-30,return of prosperity,http://www.loc.gov/resource/sn88056114/1907-11-30/ed-1/?sp=7,"For example, Senator Smoot, now fully accredited, pleads for a currency as elastic as the matrimonial tendencies of his State\u2014something that will adjust itself to the demands of the hour and the day\u2014and Senator Guggenheim, of the smelt ing trust that manufactures the white metal, believes the government should purchase silver liberally and coin it into dollars."
106,1907 Panic,crisis,"the idaho scimitar (boise, idaho) 1907-1908",idaho,1907-11-30,return of prosperity,http://www.loc.gov/resource/sn88056114/1907-11-30/ed-1/?sp=7,"Meanwhile such distinguished advisers as President Roosevelt and Secretary Cor tclyou protest that if the people will cease hoarding their money and will pour it into the stream of daily transactions, the stringency will disappear and panic will flee before the return of prosperity."
107,1907 Panic,crisis,"audubon county journal (exira, iowa) 1884-1993",iowa,1908-02-06,return of prosperity,http://www.loc.gov/resource/sn87057934/1908-02-06/ed-1/?sp=1,"LAND LOTTERY 150,000 Acres of Irrigated Land Will Be Opened To The Public By Lottery in Wyoming June I The opening of 150,000 acres of ir rigable land in Eden Valley, Wyo ming June 1st 1908, is expected to draw farmers from all sections of the country."
108,1920 Depression,crisis,"roanoke rapids herald (roanoke rapids, n.c.) 1914-192?",north carolina,1920-12-24,business depression,http://www.loc.gov/resource/sn91068748/1920-12-24/ed-1/?sp=4,j How on earth would it have been possible for the people of North Carolina to indicate more clearly that they believe in going ahead?
109,1920 Depression,crisis,"roanoke rapids herald (roanoke rapids, n.c.) 1914-192?",north carolina,1920-12-24,business depression,http://www.loc.gov/resource/sn91068748/1920-12-24/ed-1/?sp=4,"Since retrogressive sentiment cannot claim that the state is financially disabled, nor that it is opposed to progress, we are curious to know what will be the excuse it will offer for its fight Business depression, perhaps."
110,1920 Depression,crisis,"the milwaukee leader (milwaukee, wis.) 1911-1938",wisconsin,1920-10-26,business depression,http://www.loc.gov/resource/sn83045293/1920-10-26/ed-1/?sp=1,We expect that there will be a let up in the present high cost of money after Christmai and with it will come an easing of the present depression.
111,1920 Depression,crisis,"the milwaukee leader (milwaukee, wis.) 1911-1938",wisconsin,1920-10-26,business depression,http://www.loc.gov/resource/sn83045293/1920-10-26/ed-1/?sp=1,"s \""There is no chance for a finan* cial panic but business may suffei to a great extent before the adjust* ment will be completed."
112,1920 Depression,crisis,"the milwaukee leader (milwaukee, wis.) 1911-1938",wisconsin,1920-10-26,business depression,http://www.loc.gov/resource/sn83045293/1920-10-26/ed-1/?sp=1,"No one can say what time will pass before the business and financial world will again be stable hut we are hoping that it will be within a brief peri* od.\u201d There is no chance, for a panic to develop from the present business depression according to G."
113,1920 Depression,crisis,"the milwaukee leader (milwaukee, wis.) 1911-1938",wisconsin,1920-10-26,business depression,http://www.loc.gov/resource/sn83045293/1920-10-26/ed-1/?sp=1,"Said Weigle: The present start in the way of depression may de velop great momentum and cause many failures in business, but the federal reserve system will save the banks from any financial dis aster or panic."
114,1920 Depression,crisis,"the milwaukee leader (milwaukee, wis.) 1911-1938",wisconsin,1920-10-26,business depression,http://www.loc.gov/resource/sn83045293/1920-10-26/ed-1/?sp=1,When once this wave is started it will spread to most ail of the industries and cause the industrial world to stop functioning.
115,1920 Depression,crisis,"the milwaukee leader (milwaukee, wis.) 1911-1938",wisconsin,1920-10-26,business depression,http://www.loc.gov/resource/sn83045293/1920-10-26/ed-1/?sp=1,The business depression is sure ly coming on us.
116,1920 Depression,crisis,"the barre daily times (barre, vt.) 1897-1959",vermont,1920-12-27,business depression,http://www.loc.gov/resource/sn91066782/1920-12-27/ed-1/?sp=4,"Manufacturers, merchants and producers are retrench ing to meet the change that is gradu ally coming with the return of normal conditions."
117,1920 Depression,crisis,"the american issue (westerville, ohio) 1912-19??",ohio,1920-07-30,business depression,http://www.loc.gov/resource/sn2008060406/1920-07-30/ed-1/?sp=1,"One need ty take a trip down Main street and lie will see this so-called \u2018avenue of vacant sto'es.\u2019 There is not a vacant store on Main street, unless it may be some dilapidated place awaiting the day when it shall be torn down to give place to a modern structure."
118,1920 Depression,crisis,"the chickasha daily express (chickasha, indian territory [okla.]) 1899-current",oklahoma,1920-11-27,business depression,http://www.loc.gov/resource/sn86090528/1920-11-27/ed-1/?sp=4,"Harding will find that to form his \""new association of nations\"" requires more than a simple twist of his wrist."
119,1920 Depression,crisis,"the chickasha daily express (chickasha, indian territory [okla.]) 1899-current",oklahoma,1920-11-27,business depression,http://www.loc.gov/resource/sn86090528/1920-11-27/ed-1/?sp=4,Put the action of the banks in doing that only hastened the coming of the business depression the country now feels.
120,1920 Depression,crisis,"the new york herald (new york, n.y.) 1920-1924",new york,1921-03-27,business depression,http://www.loc.gov/resource/sn83045774/1921-03-27/ed-1/?sp=4,"\""Of course, .the coal tn?n baa r ime to expect a period of In early spring, but this year th."
121,1920 Depression,crisis,"the new york herald (new york, n.y.) 1920-1924",new york,1921-03-27,business depression,http://www.loc.gov/resource/sn83045774/1921-03-27/ed-1/?sp=4,"\""We are stopping all grinding, nltlyjugh we will maintain office forces and keep men at work In certain other branches of the plant \""We are unable to maintain our pres ent overhead so we will shut down the main section of the plant and maintain only the forces necessary to continue business.\"" The plants at Aixo have been oper ating on a four day a week basis since the flrst of the year."
122,1920 Depression,crisis,"the new york herald (new york, n.y.) 1920-1924",new york,1921-03-27,business depression,http://www.loc.gov/resource/sn83045774/1921-03-27/ed-1/?sp=4,"Sayre said, adding that the matter had been explained to the satisfaction of the employees and that he expected no labor trouble over the shutdown."
123,1920 Depression,crisis,"the ogden standard-examiner (ogden, utah) 1920-current",utah,1921-03-17,business depression,http://www.loc.gov/resource/sn85058393/1921-03-17/ed-1/?sp=4,"j Once the country starts to mend in I dustrially, the recovery will be rapid No one is in better position than the president to get first hand information as to what big business thinks of the1 J .financial and Industrial outlook, and If the captains of Industry see day E light ahead, there is reason to look I for brighter days."
124,1920 Depression,crisis,"the birmingham age-herald (birmingham, ala.) 1902-1950",alabama,1920-11-15,business depression,http://www.loc.gov/resource/sn85038485/1920-11-15/ed-1/?sp=10,"This might be considered an unim portant, almost purely local financial mcidenL Hut it may be taken as a text upon which may be based considerations which will be of value to business, offer ing encouragement in these days which are characterized by some business de pression."
125,1920 Depression,crisis,"the evening world (new york, n.y.) 1887-1931",new york,1920-08-11,business depression,http://www.loc.gov/resource/sn83030193/1920-08-11/ed-1/?sp=22,Republican managers must try to keep partisan policy so cleverly masked with patriotism that patri otic Republicans will not be horrified by a glimpse under the edges.
